,image_id,label,img_name
842452,03349702,"제 상황처럼 해볼 수 있게 돼정비 전문인력 양성은 물론, 새로운 정비",03349702.png
842453,03349703,"신 일자리 예산을 늘려 일자리 4만 7천 개를 새로 만들고, 보건소마다",03349703.png
842456,03349706,"을 감안해 집행유예를 선고한다""고 밝혔다. 노씨는 2003년 10월께",03349706.png
842457,03349707,"러나 학교측은 당시 대부분의 학급이 정원 수준인 35, 36명이었으나",03349707.png
842458,03349708,회복을 중심으로 거시정책이 운영돼야 한다는 공통인식에 따라 정책,03349708.png
842464,03349714,"비스총괄본부가 폐지되고 산하에 있던 감독총괄국과 거시감독국, 국",03349714.png
842467,03349717,한 국방력을 기반으로 남북 대화와 평화를 추구해 가겠다고 말했습니,03349717.png
842477,03349727,"군산시에서는 5월 4일부터 8일까지 5월의 보리밭, 추억속으로 안내",03349727.png
842478,03349728,인 정황이 드러나면서 검찰 수사가 사정기관의 최고위층으로 확대되,03349728.png
842482,03349732,권재진 청와대 민정수석에게 전화를 걸어 구명로비를 했다는 의혹을,03349732.png
842490,03349740,"드러났다. 한편 C군의 아버지는 ""아들을 강동구 소재 고교에 전입학",03349740.png
842492,03349742,사회적 합의에 기초해서 가야한다고 생각해 동반성장위원회를 만든,03349742.png
842497,03349747,권에 따르면 금감원은 이같은 내용의 조직개편안을 마련하고 조만간,03349747.png
842499,03349749,"""동반성장지수와 중소기업 적합업종 선정의 경우 사회적 파장이 크고",03349749.png
842505,03349755,육관광부 우수축제로 선정된 '제81회 춘향제'가 열린다. 정읍시에서,03349755.png
842510,03349760,민주통합당 이해찬 대표는 1일 검찰의 박지원 원내대표에 대한 수사,03349760.png
842517,03349767,"송수진입니다.""",03349767.png
842538,03349788,문제 해결과 한반도 평화를 일구도록 노력하겠다고 약속했습니다. 지,03349788.png
842549,03349799,"가야한다""며 노동계의 위상 강화 필요성을 강조했다. 그러나 민주노",03349799.png
842551,03349801,서 높은 점수를 받아 가격대비 최고의 와인이다. 예로부터 임금님 보,03349801.png
842554,03349804,"환으로, 바른 역사관과 정체성을 가지고 사회적 책임을 다하는 기업",03349804.png
842560,03349810,"로 알려졌다. 법무부 관계자는 ""C검사가 제출한 사표는 대검을 통해",03349810.png
842563,03349813,장은 위장전입 여부를 조사해 문제가 있으면 배정 자체를 취소해야,03349813.png
842564,03349814,게 불며 쌀쌀하겠습니다. 주말에는 대체로 맑은 날씨가 예상됩니다.,03349814.png
842576,03349826,"기관은 ""대내외 경제여건과 금융시장의 불확실성이 지속되는 만큼 정",03349826.png
842578,03349828,"술력 향상사업에 광해방지기술의 KS 및 ISO 인증을 신규 제안했으며,",03349828.png
842586,03349836,일겠습니다. 연휴가 끝나도 심한 추위는 없을 것으로 보입니다. 기상,03349836.png
842588,03349838,". 내일은 오늘보다 기온이 더 높겠습니다. 서울 아침 기온 영하 6도,",03349838.png
842590,03349840,시민들을 인질로 잡은 채 범행을 저지르고 달아났다. 이 과정에서시,03349840.png
842591,03349841,한나라당의 '역공'으로 풀이된다. 김 지사측은 한나라당 차원의 의도,03349841.png
842593,03349843,손해배상 소송을 할 경우 법률상담비나 소송대리 등 정부 지원을 받,03349843.png
842596,03349846,"된다""고 말했다. 대검 감찰부는 시험답안 대리작성과 관련해 위장전",03349846.png
842598,03349848,"다""고 벼르고 있다. 민주당은 ""한나라당 법안은 보수단체 지원내용만",03349848.png
842605,03349855,총 내부에서는 썩 우호적이지 않았던 것으로 전해졌다. 이날 간담회,03349855.png
842613,03349863,서 주행을 할 수 있도록 한다. 또한 블록패턴의 트레드는 바퀴 압력에,03349863.png
842616,03349866,"날리며'의 영문 제목)'에 이은 원빈의 '브라더 시리즈'의 제2탄""이라",03349866.png
842625,03349875,"무가 분리되면서 은행, 보험, 금융투자, 중소서민 등 각 권역별로 감독",03349875.png
842644,03349894,가물막이 붕괴사고는 수차례 안전보강공사가 필요하다는 지적을 무,03349894.png
842645,03349895,로웍스 대표(44 구속)와 공모해 주가조작으로 수십억대의 시세차익,03349895.png
842648,03349898,"황토현 동학축제'를 통해 1박2일 황토현숙영캠프, 동학농민혁명군",03349898.png
842651,03349901,해 체계적으로 어학능력을 배양하고 있다. 또한 사이버 아카데미 어,03349901.png
842652,03349902,의로 지난 21일 박씨를 구속했다.,03349902.png
842653,03349903,"으로 모실 예정""이라고 말했다. 문 후보는 또 ""참여정부는 한계가 있",03349903.png
842664,03349914,성마비 환자를 위해 1000만원을 전달했다.,03349914.png
842665,03349915,이 과제가 국가 추진과제로 선정됐다. 이에 따라 오는 2014년을 목,03349915.png
842668,03349918,업부서로 배치해 검사기능과 소비자보호 업무를 대폭 강화한다는 방,03349918.png
842672,03349922,"에서 개봉한다. 일본 산케이스포츠는 21일 ""'마이 브라더('우리형'의",03349922.png
842675,03349925,오리엔테이션 자리에서 16학번 한 남학생이 신입생 후배에게 16학번,03349925.png
842684,03349934,"거나 성추행을 한 경우에 내려지는 형벌 수준""이라며 ""인터넷에 글을",03349934.png
842688,03349938,단축에 따른 중소기업의 부담을 덜어주기 위해지원사업을 펴고 있으,03349938.png
842689,03349939,"종합 서비스센터 설립은 필수적인 과제였다""면서 ""원전 주기기 제작",03349939.png
842700,03349950,한국노총도 법안 강행시 벌이기로 했던 노사정위 탈퇴와 대정부 투쟁,03349950.png
842710,03349960,"학과정을 운영하고 있으며, 지난해 약 2000여 명이 신청했을 정도로",03349960.png
